University_Code,University_Name,County,Type,Degree,Total_Students,Male,Female,FirstYear_Male,FirstYear_Female,SecondYear_Male,SecondYear_Female,ThirdYear_Male,ThirdYear_Female,FourthYear_Male,FourthYear_Female,FifthYear_Male,FifthYear_Female,SixthYear_Male,SixthYear_Female,SeventhYear_Male,SeventhYear_Female,Supersenior_Male,Supersenior_Female
1070,長庚科技大學,03 桃園市,進修部在職專班,學士班,1160,89,1071,0,0,0,0,44,548,41,487,1,29,0,0,0,0,3,7
1071,臺北城市科技大學,30 臺北市,日間部學制,碩士班,88,72,16,31,5,25,6,11,3,5,2,0,0,0,0,0,0,0,0
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,7197,4448,2749,1138,792,1042,672,981,573,992,571,0,0,0,0,0,0,295,141
1071,臺北城市科技大學,30 臺北市,日間部學制,學士班,3,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1071,臺北城市科技大學,30 臺北市,日間部學制,副學士,1227,850,377,124,71,144,82,151,63,212,76,205,82,0,0,0,0,14,3
1071,臺北城市科技大學,30 臺北市,進修部在職專班,學士班,851,631,220,265,101,112,33,110,30,116,48,0,0,0,0,0,0,28,8
1071,臺北城市科技大學,30 臺北市,進修部在職專班,副學士,12,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1072,大華科技大學,04 新竹縣,日間部學制,碩士班,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1072,大華科技大學,04 新竹縣,日間部學制,學士班,380,237,143,14,6,21,10,65,32,82,62,0,0,0,0,0,0,55,33
1072,大華科技大學,04 新竹縣,日間部學制,學士班,23,15,8,0,0,0,0,6,3,7,1,0,0,0,0,0,0,2,4
1072,大華科技大學,04 新竹縣,日間部學制,副學士,408,233,175,17,25,19,17,61,39,49,46,77,44,0,0,0,0,10,4
1072,大華科技大學,04 新竹縣,進修部在職專班,學士班,240,152,88,19,14,16,11,86,29,20,24,0,0,0,0,0,0,11,10
1072,大華科技大學,04 新竹縣,進修部在職專班,學士班,103,86,17,0,0,0,0,59,0,19,11,0,0,0,0,0,0,8,6
1073,醒吾科技大學,01 新北市,日間部學制,碩士班,59,29,30,16,15,8,14,5,1,0,0,0,0,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,日間部學制,學士班,5624,2428,3196,576,746,654,815,614,790,458,735,0,0,0,0,0,0,126,110
1073,醒吾科技大學,01 新北市,日間部學制,學士班,42,10,32,0,0,0,0,6,16,4,16,0,0,0,0,0,0,0,0
1073,醒吾科技大學,01 新北市,日間部學制,副學士,698,271,427,24,30,42,76,62,83,69,102,73,133,0,0,0,0,1,3
1073,醒吾科技大學,01 新北市,進修部學制,碩士班,96,47,49,23,32,18,13,5,2,0,0,0,0,1,2,0,0,0,0
1073,醒吾科技大學,01 新北市,進修部在職專班,學士班,1044,432,612,137,156,104,186,89,135,84,125,0,0,0,0,0,0,18,10
1075,文藻外語大學,50 高雄市,日間部學制,碩士班,175,46,129,16,40,12,50,13,18,5,21,0,0,0,0,0,0,0,0
1075,文藻外語大學,50 高雄市,日間部學制,學士班,5176,1341,3835,333,914,361,862,272,958,293,886,0,0,0,0,0,0,82,215
1075,文藻外語大學,50 高雄市,日間部學制,學士班,284,40,244,0,0,0,0,17,120,16,98,0,0,0,0,0,0,7,26
1075,文藻外語大學,50 高雄市,日間部學制,副學士,1611,277,1334,61,310,58,251,51,255,43,231,59,262,0,0,0,0,5,25
1075,文藻外語大學,50 高雄市,進修部學制,碩士班,54,11,43,3,12,3,11,2,11,2,5,0,2,1,2,0,0,0,0
1075,文藻外語大學,50 高雄市,進修部在職專班,學士班,1835,634,1201,211,338,166,259,108,209,97,243,0,0,0,0,0,0,52,152
1075,文藻外語大學,50 高雄市,進修部在職專班,學士班,186,40,146,0,0,0,0,19,68,15,59,0,0,0,0,0,0,6,19
1076,華夏科技大學,01 新北市,日間部學制,碩士班,39,30,9,16,4,9,5,3,0,2,0,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,日間部學制,學士班,1772,1076,696,226,180,207,159,272,141,291,182,0,0,0,0,0,0,80,34
1076,華夏科技大學,01 新北市,日間部學制,學士班,69,57,12,0,0,0,0,22,2,32,9,0,0,0,0,0,0,3,1
1076,華夏科技大學,01 新北市,日間部學制,副學士,587,504,83,89,20,106,28,92,13,134,7,81,14,0,0,0,0,2,1
1076,華夏科技大學,01 新北市,進修部學制,碩士班,73,52,21,22,11,24,10,3,0,3,0,0,0,0,0,0,0,0,0
1076,華夏科技大學,01 新北市,進修部在職專班,學士班,718,421,297,101,92,69,50,125,78,91,65,0,0,0,0,0,0,35,12
1076,華夏科技大學,01 新北市,進修部在職專班,學士班,536,297,239,0,0,0,0,188,140,100,92,0,0,0,0,0,0,9,7
1076,華夏科技大學,01 新北市,進修部在職專班,副學士,242,117,125,32,43,67,75,0,0,0,0,0,0,0,0,0,0,18,7
1077,慈濟科技大學,15 花蓮縣,日間部學制,碩士班,37,19,18,9,9,7,8,2,1,1,0,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,1326,536,790,137,214,116,203,109,182,136,169,0,0,0,0,0,0,38,22
1077,慈濟科技大學,15 花蓮縣,日間部學制,學士班,277,26,251,0,0,0,0,16,126,10,125,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,副學士,21,9,12,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,慈濟科技大學,15 花蓮縣,日間部學制,副學士,1304,170,1134,40,246,39,217,37,210,29,221,20,209,0,0,0,0,5,31
1077,慈濟科技大學,15 花蓮縣,進修部在職專班,學士班,99,6,93,0,0,0,0,3,51,1,39,0,0,0,0,0,0,2,3
1078,致理科技大學,01 新北市,日間部學制,碩士班,49,10,39,3,16,3,12,2,8,2,3,0,0,0,0,0,0,0,0
1078,致理科技大學,01 新北市,日間部學制,學士班,6255,1952,4303,448,1091,475,1067,465,988,448,998,0,0,0,0,0,0,116,159
1078,致理科技大學,01 新北市,日間部學制,學士班,226,41,185,0,0,0,0,28,84,11,99,0,0,0,0,0,0,2,2
1078,致理科技大學,01 新北市,日間部學制,副學士,1578,330,1248,81,252,78,246,52,256,61,244,53,236,0,0,0,0,5,14
1078,致理科技大學,01 新北市,進修部學制,碩士班,57,18,39,5,13,8,7,4,8,1,5,0,6,0,0,0,0,0,0
1078,致理科技大學,01 新北市,進修部在職專班,學士班,3192,1257,1935,362,472,320,459,253,448,200,436,0,0,0,0,0,0,122,120
1078,致理科技大學,01 新北市,進修部在職專班,學士班,12,7,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,4
1079,康寧大學,30 臺北市,日間部學制,碩士班,50,17,33,7,12,5,9,3,11,2,1,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,日間部學制,學士班,342,121,221,11,54,11,58,42,45,29,58,0,0,0,0,0,0,28,6
1079,康寧大學,30 臺北市,日間部學制,副學士,2814,645,2169,131,397,117,427,138,402,130,436,110,458,0,0,0,0,19,49
1079,康寧大學,30 臺北市,進修部學制,碩士班,56,18,38,2,10,10,13,3,11,3,4,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修部在職專班,學士班,89,7,82,0,0,0,0,5,53,2,29,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修部在職專班,副學士,204,45,159,26,67,19,92,0,0,0,0,0,0,0,0,0,0,0,0
1079,康寧大學,30 臺北市,進修學士班,學士班,86,62,24,1,2,2,1,19,6,27,11,0,0,0,0,0,0,13,4
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,2244,1361,883,308,239,340,224,298,196,340,192,0,0,0,0,0,0,75,32
1080,宏國德霖科技大學,01 新北市,日間部學制,學士班,76,22,54,0,0,0,0,7,31,15,22,0,0,0,0,0,0,0,1
1080,宏國德霖科技大學,01 新北市,日間部學制,副學士,1226,740,486,127,86,141,97,135,92,183,106,143,98,0,0,0,0,11,7
1080,宏國德霖科技大學,01 新北市,進修部在職專班,學士班,1354,857,497,282,147,230,114,154,136,140,84,0,0,0,0,0,0,51,16
1080,宏國德霖科技大學,01 新北市,進修部在職專班,學士班,732,445,287,0,0,0,0,242,169,191,113,0,0,0,0,0,0,12,5
1080,宏國德霖科技大學,01 新北市,進修部在職專班,副學士,100,46,54,12,14,31,40,0,0,0,0,0,0,0,0,0,0,3,0
1081,東方設計大學,12 高雄市,日間部學制,博士班,32,14,18,1,6,5,2,4,5,3,5,1,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,碩士班,102,45,57,20,30,10,15,10,6,4,5,1,1,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,日間部學制,學士班,885,495,390,32,38,96,82,190,108,135,144,0,0,0,0,0,0,42,18
1081,東方設計大學,12 高雄市,日間部學制,學士班,48,22,26,0,0,0,0,12,12,7,13,0,0,0,0,0,0,3,1
1081,東方設計大學,12 高雄市,日間部學制,副學士,1009,462,547,59,52,53,71,95,129,122,143,124,144,0,0,0,0,9,8
1081,東方設計大學,12 高雄市,進修部學制,碩士班,41,15,26,13,19,2,7,0,0,0,0,0,0,0,0,0,0,0,0
1081,東方設計大學,12 高雄市,進修部在職專班,學士班,156,74,82,17,11,24,4,15,31,17,33,0,0,0,0,0,0,1,3
1082,崇右影藝科技大學,17 基隆市,日間部學制,碩士班,76,40,36,19,16,17,18,2,1,2,1,0,0,0,0,0,0,0,0
1082,崇右影藝科技大學,17 基隆市,日間部學制,學士班,1854,833,1021,177,267,211,227,169,260,165,185,0,0,0,0,0,0,111,82
1082,崇右影藝科技大學,17 基隆市,日間部學制,副學士,84,39,45,0,0,0,0,0,0,32,30,6,14,0,0,0,0,1,1
1083,台北海洋科技大學,01 新北市,日間部學制,碩士班,136,70,66,37,29,28,30,5,5,0,2,0,0,0,0,0,0,0,0
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,2571,1416,1155,334,298,315,257,310,252,326,288,0,0,0,0,0,0,131,60
1083,台北海洋科技大學,01 新北市,日間部學制,學士班,233,160,73,0,0,0,0,85,38,62,30,0,0,0,0,0,0,13,5
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,54,53,1,21,0,28,1,0,0,0,0,0,0,0,0,0,0,4,0
1083,台北海洋科技大學,01 新北市,日間部學制,副學士,943,583,360,105,61,87,67,113,57,132,92,119,75,0,0,0,0,27,8
1083,台北海洋科技大學,01 新北市,進修部在職專班,學士班,182,83,99,34,27,25,19,9,18,10,30,0,0,0,0,0,0,5,5
1083,台北海洋科技大學,01 新北市,進修部在職專班,學士班,175,56,119,0,0,0,0,36,80,19,39,0,0,0,0,0,0,1,0
1083,台北海洋科技大學,01 新北市,進修部在職專班,副學士,123,112,11,76,10,31,1,0,0,0,0,0,0,0,0,0,0,5,0
1125,中信金融管理學院,21 臺南市,日間部學制,碩士班,83,41,42,23,23,16,15,2,4,0,0,0,0,0,0,0,0,0,0
1125,中信金融管理學院,21 臺南市,日間部學制,學士班,635,350,285,124,79,97,70,52,69,68,66,0,0,0,0,0,0,9,1
1148,大漢技術學院,15 花蓮縣,日間部學制,碩士班,77,50,27,24,14,19,13,7,0,0,0,0,0,0,0,0,0,0,0
1148,大漢技術學院,15 花蓮縣,日間部學制,學士班,282,165,117,29,23,38,41,48,29,40,18,0,0,0,0,0,0,10,6
1148,大漢技術學院,15 花蓮縣,進修部在職專班,學士班,298,188,110,75,46,46,21,32,22,34,21,0,0,0,0,0,0,1,0
1148,大漢技術學院,15 花蓮縣,進修部在職專班,學士班,254,152,102,0,0,0,0,75,49,75,50,0,0,0,0,0,0,2,3
1148,大漢技術學院,15 花蓮縣,進修部在職專班,副學士,164,89,75,61,40,28,33,0,0,0,0,0,0,0,0,0,0,0,2
1159,和春技術學院,12 高雄市,日間部學制,碩士班,8,7,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
1159,和春技術學院,12 高雄市,日間部學制,學士班,250,179,71,26,8,43,7,32,11,48,29,0,1,0,0,0,0,30,15
1159,和春技術學院,12 高雄市,日間部學制,學士班,20,15,5,0,0,0,0,8,1,7,3,0,0,0,0,0,0,0,1
1159,和春技術學院,12 高雄市,日間部學制,副學士,126,72,54,3,2,5,8,11,16,33,16,20,11,0,0,0,0,0,1
1159,和春技術學院,12 高雄市,進修部在職專班,學士班,142,95,47,19,9,7,4,18,7,28,21,0,0,0,0,0,0,23,6
1159,和春技術學院,12 高雄市,進修部在職專班,學士班,252,158,94,0,0,0,0,90,54,61,32,0,0,0,0,0,0,7,8
1159,和春技術學院,12 高雄市,進修部在職專班,副學士,181,126,55,70,28,49,19,0,0,0,0,0,0,0,0,0,0,7,8
1166,亞東技術學院,01 新北市,日間部學制,碩士班,45,35,10,16,2,13,6,4,2,2,0,0,0,0,0,0,0,0,0
1166,亞東技術學院,01 新北市,日間部學制,學士班,4137,2985,1152,743,301,774,278,666,290,697,248,0,0,0,0,0,0,105,35
1166,亞東技術學院,01 新北市,日間部學制,學士班,179,15,164,0,0,0,0,8,83,7,81,0,0,0,0,0,0,0,0
1166,亞東技術學院,01 新北市,進修部在職專班,學士班,136,1,135,0,0,0,0,1,50,0,44,0,41,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,日間部學制,碩士班,18,15,3,5,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,日間部學制,學士班,1403,850,553,215,95,209,124,159,126,192,171,0,0,0,0,0,0,75,37
1168,南亞技術學院,03 桃園市,日間部學制,副學士,331,186,145,24,14,28,25,40,20,41,48,53,38,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,進修部在職專班,學士班,775,537,238,178,70,85,49,95,48,137,51,0,0,0,0,0,0,42,20
1168,南亞技術學院,03 桃園市,進修部在職專班,學士班,153,113,40,0,0,0,0,92,30,21,10,0,0,0,0,0,0,0,0
1168,南亞技術學院,03 桃園市,進修部在職專班,副學士,9,8,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,碩士班,76,32,44,6,21,16,15,7,5,3,3,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,日間部學制,學士班,1106,593,513,58,37,145,158,194,126,170,182,0,0,0,0,0,0,26,10
1176,稻江科技暨管理學院,10 嘉義縣,進修部學制,碩士班,45,31,14,14,2,11,11,2,0,4,1,0,0,0,0,0,0,0,0
1176,稻江科技暨管理學院,10 嘉義縣,進修部在職專班,學士班,126,24,102,0,0,0,0,11,47,11,54,0,0,0,0,0,0,2,1
1176,稻江科技暨管理學院,10 嘉義縣,進修學士班,學士班,502,230,272,76,33,46,46,63,83,37,99,0,0,0,0,0,0,8,11
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,學士班,346,189,157,17,9,62,47,38,34,59,54,0,0,0,0,0,0,13,13
1182,蘭陽技術學院,02 宜蘭縣,日間部學制,副學士,321,184,137,10,11,30,23,33,20,55,33,54,45,0,0,0,0,2,5
1183,黎明技術學院,01 新北市,日間部學制,學士班,3421,1797,1624,452,497,526,450,392,335,352,293,0,0,0,0,0,0,75,49
1183,黎明技術學院,01 新北市,日間部學制,副學士,464,397,67,39,11,74,11,82,18,87,21,106,5,0,0,0,0,9,1
1183,黎明技術學院,01 新北市,進修部在職專班,學士班,1080,679,401,296,196,142,103,135,63,89,37,0,0,0,0,0,0,17,2
1183,黎明技術學院,01 新北市,進修部在職專班,學士班,91,8,83,0,0,0,0,2,45,6,38,0,0,0,0,0,0,0,0
1183,黎明技術學院,01 新北市,進修部在職專班,副學士,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1185,經國管理暨健康學院,17 基隆市,日間部學制,碩士班,35,6,29,2,18,1,7,3,3,0,1,0,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,2026,762,1264,231,374,193,318,159,264,129,247,0,0,0,0,0,0,50,61
1185,經國管理暨健康學院,17 基隆市,日間部學制,學士班,170,16,154,0,0,0,0,9,64,7,80,0,0,0,0,0,0,0,10
1185,經國管理暨健康學院,17 基隆市,日間部學制,副學士,1227,360,867,83,149,76,160,56,152,63,164,74,183,0,0,0,0,8,59
1185,經國管理暨健康學院,17 基隆市,進修部學制,碩士班,45,8,37,4,17,3,14,0,4,0,2,1,0,0,0,0,0,0,0
1185,經國管理暨健康學院,17 基隆市,進修部在職專班,學士班,60,36,24,0,0,0,0,7,5,21,11,0,0,0,0,0,0,8,8
1185,經國管理暨健康學院,17 基隆市,進修部在職專班,學士班,146,8,138,0,0,0,0,6,85,2,47,0,0,0,0,0,0,0,6
1188,大同技術學院,20 嘉義市,日間部學制,學士班,792,348,444,36,57,119,113,73,120,101,147,0,0,0,0,0,0,19,7
1188,大同技術學院,20 嘉義市,日間部學制,副學士,94,44,50,3,5,3,10,11,10,20,14,3,9,0,0,0,0,4,2
1188,大同技術學院,20 嘉義市,進修部在職專班,學士班,189,67,122,22,37,18,30,8,26,15,23,0,0,0,0,0,0,4,6
1188,大同技術學院,20 嘉義市,進修部在職專班,學士班,262,55,207,0,0,0,0,20,111,31,83,0,0,0,0,0,0,4,13
1192,臺灣觀光學院,15 花蓮縣,日間部學制,碩士班,26,12,14,9,6,2,7,1,1,0,0,0,0,0,0,0,0,0,0
1192,臺灣觀光學院,15 花蓮縣,日間部學制,學士班,263,138,125,35,39,28,18,14,11,37,44,0,0,0,0,0,0,24,13
1192,臺灣觀光學院,15 花蓮縣,日間部學制,副學士,87,41,46,12,2,1,2,3,9,13,15,9,16,0,0,0,0,3,2
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,學士班,92,39,53,18,9,4,13,5,11,5,10,0,0,0,0,0,0,7,10
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,學士班,80,32,48,0,0,0,0,14,16,7,19,0,0,0,0,0,0,11,13
1192,臺灣觀光學院,15 花蓮縣,進修部在職專班,副學士,60,21,39,10,19,8,17,0,0,0,0,0,0,0,0,0,0,3,3
1195,馬偕醫學院,01 新北市,日間部學制,博士班,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,馬偕醫學院,01 新北市,日間部學制,碩士班,41,15,26,3,11,4,7,6,3,2,5,0,0,0,0,0,0,0,0
1195,馬偕醫學院,01 新北市,日間部學制,學士班,641,220,421,39,110,48,113,38,76,44,77,28,20,18,22,2,0,3,3
1196,法鼓文理學院,01 新北市,日間部學制,博士班,20,8,12,1,1,2,1,1,4,0,0,3,3,1,3,0,0,0,0
1196,法鼓文理學院,01 新北市,日間部學制,碩士班,224,66,158,25,40,16,46,11,30,14,42,0,0,0,0,0,0,0,0
1196,法鼓文理學院,01 新北市,日間部學制,學士班,61,24,37,7,12,7,12,5,7,5,4,0,0,0,0,0,0,0,2
1282,馬偕醫護管理專科學校,30 臺北市,日間部學制,副學士,54,15,39,4,27,11,12,0,0,0,0,0,0,0,0,0,0,0,0
1282,馬偕醫護管理專科學校,30 臺北市,日間部學制,副學士,3927,469,3458,95,675,93,664,98,680,90,658,74,684,0,0,0,0,19,97
1282,馬偕醫護管理專科學校,30 臺北市,進修部在職專班,副學士,242,108,134,73,83,34,50,0,0,0,0,0,0,0,0,0,0,1,1
1283,仁德醫護管理專科學校,05 苗栗縣,日間部學制,副學士,6042,1294,4748,252,930,244,920,259,958,243,921,211,835,0,0,0,0,85,184
1283,仁德醫護管理專科學校,05 苗栗縣,進修部在職專班,副學士,391,198,193,127,134,67,54,0,0,0,0,0,0,0,0,0,0,4,5
1284,樹人醫護管理專科學校,12 高雄市,日間部學制,副學士,6741,1551,5190,341,1115,330,1085,293,984,267,948,253,893,0,0,0,0,67,165
1284,樹人醫護管理專科學校,12 高雄市,進修部在職專班,副學士,545,316,229,127,119,136,72,30,21,18,16,0,0,0,0,0,0,5,1
1285,慈惠醫護管理專科學校,13 屏東縣,日間部學制,副學士,103,36,67,16,36,13,20,0,0,0,0,0,0,0,0,0,0,7,11
1285,慈惠醫護管理專科學校,13 屏東縣,日間部學制,副學士,4130,896,3234,123,482,171,575,149,578,193,755,212,680,0,0,0,0,48,164
1285,慈惠醫護管理專科學校,13 屏東縣,進修部在職專班,副學士,271,94,177,48,86,35,70,6,4,3,7,0,0,0,0,0,0,2,10
1286,耕莘健康管理專科學校,01 新北市,日間部學制,副學士,4792,454,4338,66,755,100,836,99,891,79,880,82,801,0,0,0,0,28,175
1286,耕莘健康管理專科學校,01 新北市,進修部在職專班,副學士,119,3,116,2,63,1,46,0,0,0,0,0,0,0,0,0,0,0,7
1287,敏惠醫護管理專科學校,11 臺南市,日間部學制,副學士,3904,467,3437,101,681,98,698,81,704,94,657,74,612,0,0,0,0,19,85
1289,育英醫護管理專科學校,50 高雄市,日間部學制,副學士,1996,227,1769,53,316,43,355,46,366,41,362,38,337,0,0,0,0,6,33
1291,聖母醫護管理專科學校,02 宜蘭縣,日間部學制,副學士,22,17,5,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,聖母醫護管理專科學校,02 宜蘭縣,日間部學制,副學士,2521,516,2005,76,319,81,332,82,426,135,462,133,437,0,0,0,0,9,29
1291,聖母醫護管理專科學校,02 宜蘭縣,進修部在職專班,副學士,18,8,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,新生醫護管理專科學校,03 桃園市,日間部學制,副學士,5955,722,5233,141,1034,137,1050,146,1018,147,1019,130,988,0,0,0,0,21,124
1292,新生醫護管理專科學校,03 桃園市,進修部在職專班,副學士,76,23,53,5,26,18,27,0,0,0,0,0,0,0,0,0,0,0,0
1293,崇仁醫護管理專科學校,10 嘉義縣,日間部學制,副學士,3330,410,2920,81,584,87,543,87,593,75,592,69,564,0,0,0,0,11,44
3002,臺北市立大學,30 臺北市,日間部學制,博士班,234,101,133,14,19,14,17,15,13,18,22,11,15,10,17,19,30,0,0
3002,臺北市立大學,30 臺北市,日間部學制,碩士班,1215,420,795,156,242,105,213,71,185,61,91,15,37,12,27,0,0,0,0
3002,臺北市立大學,30 臺北市,日間部學制,學士班,5270,2335,2935,569,738,527,698,520,683,553,676,0,0,0,0,0,0,166,140
3002,臺北市立大學,30 臺北市,進修部學制,碩士班,1090,298,792,107,274,87,257,46,121,29,71,14,44,15,25,0,0,0,0